domain,dedupe_key,dedupe_key_type,review_id,review_rating,review_verified,review_timestamp,review_datetime_utc,review_title,review_text,author_title,author_id,author_country_code,author_reviews_number,owner_answer,owner_answer_date
www.shein.com,id:6a5c8cf57bbbde405ee5935b,native_id,6a5c8cf57bbbde405ee5935b,1,false,1784457493,07/19/2026 10:38:13,Desatención al cliente ,"Tienen un servicio de atención al cliente nefasto, lo que diferencia a las empresas que valoran al cliente de las que no es precisamente este departamento. Desde el 6/07 no se actualiza la información de mi pedido, está a la espera de ser entregado al agente de aduanas, se traduce esa falta de seguimiento que no saben dónde está el pedido ya que no se ha escaneado la etiqueta…intento hablar con atención al cliente y es un bot el que te contesta y si consigues hablar con una persona, son ineficaces e ineficientes, solo te dan largas para que esperes más tiempo…señores de Shein investiguen dónde está mi pedido, hagan llamadas, solventen el problema, no quiero puntos extra, quiero mi dinero o el pedido…tbn me he intentado poner en contacto con quickrabbit y con el mismo éxito, no saben, no contestan…cuando no hay problemas las reseñas son maravillosas y también deberían serlo cuando hay incidencias, porque ustedes entienden y atienden al cliente, cosa que NO hacen. Devuélvanme  mi dinero!!!!
Actualización respuesta Shein 20/07. Me parece de vergüenza que me digan que ya me han contestado. Mandar una mail diciendo que el 22 de julio les vuelva a contactar para ver qué hacen con mi pedido?!!!?? En vez de preocuparse por ver que es lo que ha ocurrido? No voy a esperar al 22 de julio. Quiero mi dinero ya! Un pedido que no se actualiza desde el 6 de julio no saben dónde está. Van a ser denunciados y jamás volveré a comprar. Hay mucha competencia.",carmen requerey izquierdo,6a5c8ad87b418c6469832294,ES,1,"¡Hola!

Según la información que nos proporcionaste, notamos que nuestro equipo ya ha enviado una solución relacionada con tu pedido. Por favor, revisa tu correo electrónico para ver las actualizaciones. Si no recibiste ningún correo, puede que haya sido filtrado a la carpeta de spam. Esperamos tu respuesta. :)",2026-07-20T09:31:07.000Z
www.shein.com,id:6a5c542a7653275b3e2ec634,native_id,6a5c542a7653275b3e2ec634,1,false,1784442954,07/19/2026 06:35:54,Very poor experience with SHEIN’s…,"Very poor experience with SHEIN’s refund process.

I placed an order in December 2025, but the package never arrived. After reporting the issue, I had to go through a refund process that took almost a month, with several emails, incomplete responses, and repeated requests for information.

From the beginning, I asked for the refund to be issued as SHEIN Wallet credit, because I had already experienced problems with bank refunds before. Later, their support team asked me for an alternative account to process the refund, so I provided my PayPal account.

However, only a small portion of the refund, around USD 15, was sent to PayPal. The rest was sent in several split amounts to my bank account, which was exactly the method I had asked them to avoid.

The biggest issue is that I originally paid for the order in one single transaction, not in separate payments. Therefore, if SHEIN decided to refund the original card, they should have refunded the exact amount corresponding to the original card transaction, not several fragmented amounts. Because of this, my bank is not properly recognizing or releasing part of the refund, since the amounts do not match the original purchase transaction.

This makes the situation even more frustrating. Why ask me where I wanted the refund to be sent if, in the end, they were going to process it however they wanted, without following the refund method I provided?

As a result, after almost a month of emails, claims, and additional paperwork with my bank, I still cannot access a significant part of my money.

This has been a very frustrating and poorly managed refund process. SHEIN should have respected the refund method I requested, or at least processed the refund correctly according to the original transaction.

Unfortunately, based on this experience, I cannot recommend SHEIN’s customer service or refund process.

The report number is: 57232576.",Carlos Matute,6a16d2f46142adf1f62b1398,VE,4,"Hello!
We are truly sorry for the unpleasant experience.
In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.
Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)",2026-07-19T13:05:00.000Z
www.shein.com,id:6a5bf571d238166b7a52dbf8,native_id,6a5bf571d238166b7a52dbf8,5,true,1784418705,07/18/2026 23:51:45,Perfecto  todo lo que he pedido ha…,Perfecto  todo lo que he pedido ha llegado el perfectas condiciones ,Lolita,5ed38e0aa2d947181aabd08f,ES,4,,
www.shein.com,id:6a5bf3ead6591756106bc0a1,native_id,6a5bf3ead6591756106bc0a1,1,false,1784418314,07/18/2026 23:45:14,EXTREMELY DISAPPOINTED: Month long delays and poor customer service,"I placed an order on July 4, 2026, which had an original delivery window of July 12–19. The order will not arrive by my birthday on July 25, 2026, and is now not expected until as late as August 1—nearly a month after the original date.
I spent over $100 on this order. When I reached out to customer support regarding the significant, unmanaged shipping delays and the missed delivery guarantees, they refused to escalate the issue to a supervisor and only offered me a standard 15% off coupon (requiring a $29+ spend), which is an insulting resolution for such a service failure.
It is unacceptable to treat customers this way when a time-sensitive order is delayed for this long. I will not be shopping with this company again.",Alyssa Hansen,6a5bf3cfff3db222beb8b2d0,US,1,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)",2026-07-19T02:30:57.000Z
www.shein.com,id:6a5bf05ec5b78d69f38175db,native_id,6a5bf05ec5b78d69f38175db,1,false,1784417406,07/18/2026 23:30:06,I had a poor experience with them after…,"I had a poor experience with them after sending photos and measurements of socks that were misleading in description. The socks advertised said size 39 to 42, which is my size but it could not even go on my foot. They also falsely described them as mid calf but they were instead ankle socks. I will no longer be purchasing from them in future as they refused to take them back and refund me, despite the fact that I was mislead about sizing of the socks.",Stephanie S,6a5bf041c2526c38a6901bd0,ZA,1,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)",2026-07-19T02:34:54.000Z
www.shein.com,id:6a5beffa42a77a9273150c12,native_id,6a5beffa42a77a9273150c12,3,false,1784417306,07/18/2026 23:28:26,Grand for basics.,Grand for basics. ,Hollie,60043c23001c43001961f667,IE,13,"Hello,

We are very happy to receive your evaluation, if you are satisfied with us, please feel free to adjust the star rating you think is suitable for our service, thank you! 💖️",2026-07-19T02:31:46.000Z
www.shein.com,id:6a5bdea27c34abb97d16c700,native_id,6a5bdea27c34abb97d16c700,1,false,1784412866,07/18/2026 22:14:26,Locked account for over 2 months,"I wrote a review the other day and shein replied that it had been resolved. However, that is not the case .  I want to update my experience but sent the reply too soon,  I was wondering whether SHEIN could contact me again so I can explain more.",Eileen Murray,6a5bde9eff3db23d54b8a073,GB,1,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)",2026-07-19T02:32:31.000Z
www.shein.com,id:6a5bb6835984cbf6ef74f5ed,native_id,6a5bb6835984cbf6ef74f5ed,3,true,1784402595,07/18/2026 19:23:15,Shein ,Ya no es lo que era antes. Todo ha subido de precio como era de esperar por la aplicación de impuestos y te fraccionan los pedidos en demasiadas partes. ,sa fresne,6a5915bc7b418c339c7fc4c3,ES,3,"¡Hola!

Según la información que nos proporcionaste, notamos que nuestro equipo ya ha enviado una solución relacionada con tu pedido. Por favor, revisa tu correo electrónico para ver las actualizaciones. Si no recibiste ningún correo, puede que haya sido filtrado a la carpeta de spam. Esperamos tu respuesta. :)",2026-07-19T02:39:18.000Z
www.shein.com,id:6a5ba57949d4cb7a709cce63,native_id,6a5ba57949d4cb7a709cce63,1,false,1784398233,07/18/2026 18:10:33,Un parcours client désastreux : merci à PayPal d’avoir dû réparer la situation,"J’ai commandé un maillot de bain chez SHEIN. Dès la réception, la protection hygiénique du bas du maillot était déjà décollée. L’article n’a jamais été porté ni essayé et j’ai effectué le retour le jour même, avec l’étiquette de retour fournie par SHEIN.

Malgré cela, SHEIN a refusé mon remboursement en affirmant que l’article avait été retourné sans protection hygiénique. J’ai pourtant fourni une photo montrant la protection en place avant l’envoi du retour, ainsi que tous les éléments prouvant ma bonne foi.

S’en sont suivis de nombreux échanges avec un service client qui répondait essentiellement par des messages automatisés, sans répondre réellement aux preuves apportées. Les arguments ont changé au fil du temps, mais aucune solution concrète n’a été proposée.

Le plus aberrant : alors que SHEIN avait bien reçu et conservé l’article retourné, il m’a ensuite été demandé de renvoyer le produit à une autre adresse. Une situation totalement incohérente pour un client qui avait pourtant suivi la procédure indiquée par le vendeur.

Au final, c’est PayPal qui a tranché en ma faveur et m’a remboursée. Je remercie PayPal pour son intervention, mais je trouve regrettable que cette situation ait dû aller jusque-là et que SHEIN n’ait pas assumé directement ses responsabilités.

Après cette expérience, je ne commanderai plus chez SHEIN. Une politique de retour n’a de valeur que si elle est appliquée de manière transparente et équitable.",IMD,616f3757fbdb800013b324f0,FR,21,"Bonjour !

Nous vous présentons nos sincères excuses pour tout désagrément occasionné—votre expérience compte énormément pour nous 💝

Selon les informations que vous avez fournies, nous avons identifié votre demande soumise via l’application SHEIN. Notre agent dédié accélère la résolution, et nous vous garantissons une réponse claire sous 24 heures. Vous pouvez suivre les mises à jour en temps réel à tout moment dans « Historique du service ».

🔹 Étapes d’accès :
Ouvrez l’application SHEIN → Touchez « Moi » en bas → « Service client » → « Historique du service »

Vos retours éclairent notre chemin—nous avons hâte de pouvoir vous aider davantage.",2026-07-19T02:41:51.000Z
www.shein.com,id:6a5b9e6c65ea5626f468c077,native_id,6a5b9e6c65ea5626f468c077,1,false,1784396428,07/18/2026 17:40:28,Ik had badpakken besteld en netjes…,"Ik had badpakken besteld en netjes terug gestuurd met hygiene stickers, na een week kreeg ik bericht dat ik een gedeeltelijke terugbetaling kreeg omdat de stickers zogenaamd misten. Ik plaats van een gedeeltelijke terugbetaling kreeg ik helemaal niks terug! Waardeloze service!",Dalia Lamzira,61b3080caefb8f00131f1f19,ES,7,"Hallo!

Het spijt ons oprecht dat u een onaangename ervaring heeft gehad.

Om uw probleem beter te kunnen oplossen, hebben we specifieke informatie van u nodig, zoals uw bestelnummer. U heeft een e-mail ontvangen met als onderwerp ""Request for information about your experience."". Controleer uw inbox (en spammap) en beantwoord deze e-mail met de benodigde informatie.

Uw feedback is onze drijfveer voor continue verbetering en we stellen uw mening zeer op prijs. We kijken ernaar uit u zo snel mogelijk verder te helpen zodra we uw reactie hebben ontvangen. :)",2026-07-19T09:07:26.000Z
www.shein.com,id:6a5b9cb4141a4917a3e06ba4,native_id,6a5b9cb4141a4917a3e06ba4,1,false,1784395988,07/18/2026 17:33:08,I bought 14 articles and only 4 came,"I bought 14 articles (clothes) and only 4 came. 10 are missing. I contacted support but they keep telling me everything is in order, it's not. I only have 1 tracking code. It's my first time using Shein so I'm not sure if the package has been delivered like this or if it has been tampered with.",Julia Capanegra,6a5b9bfbc2526c94798fc6a5,AR,2,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records"" 

Your feedback lights our path forward—we look forward to assisting you further.",2026-07-19T09:10:25.000Z
www.shein.com,id:6a5b963618cb4ab83fef7e10,native_id,6a5b963618cb4ab83fef7e10,3,true,1784394326,07/18/2026 17:05:26,Shein ,"J'aime beaucoup acheter chez SHEIN, mais souvent des articles défectueux et des livraisons très longues..,",Bibichedudesert,5a6b499e0000ff000b06ae4b,FR,16,"Bonjour !

Nous vous présentons nos sincères excuses pour tout désagrément occasionné—votre expérience compte énormément pour nous 💝

Selon les informations que vous avez fournies, nous avons identifié votre demande soumise via l’application SHEIN. Notre agent dédié accélère la résolution, et nous vous garantissons une réponse claire sous 24 heures. Vous pouvez suivre les mises à jour en temps réel à tout moment dans « Historique du service ».

🔹 Étapes d’accès :
Ouvrez l’application SHEIN → Touchez « Moi » en bas → « Service client » → « Historique du service »

Vos retours éclairent notre chemin—nous avons hâte de pouvoir vous aider davantage.",2026-07-19T09:10:03.000Z
www.shein.com,id:6a5b94f2c2b8497973543950,native_id,6a5b94f2c2b8497973543950,1,false,1784394003,07/18/2026 17:00:03,They only care about our wallets not…,"They only care about our wallets not about us. I wish I could give 0 stars. I have reached out so many times through email, what’s app and chat options.I am having such extreme issues getting my package delivered. I have reached out to SHEIN to no avail as well as reached out to their partnering courier SpeedX and cannot get a real response from a real person. A failed delivery and delivery address update has caused so much anxiety and mental health distress. I’ve been trying to get my issues resolved since May. I will never do business with SHEIN or SpeedX again because they only value their consumers wallets not their quality and loyalty. I will be advocating for my friends, loved ones and social following to not do business with them. It should not be this hard to get my merchandise delivered to me or a refund issued. I would like media coverage about my experiences and have reached out to several entities and garnered response. This is not a singularly issue a lot of people are experiencing issues and we are stronger together.
",Rem Cee,6a2754c74a5f81876188f3c7,US,10,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)",2026-07-19T09:08:27.000Z
www.shein.com,id:6a5b91da3e2a32658e6e3bc3,native_id,6a5b91da3e2a32658e6e3bc3,1,false,1784393210,07/18/2026 16:46:50,I placed my 1st order from Shein…,I placed my 1st order from Shein recently & received it yesterday. Excitedly when I opened it 4 items( necklaces) were smaller than what was pictured on the models neck. Of course there were no measurements listed either. They barely fit our 8 year old. I was extremely disappointed.Also 1 item was missing from the order so I checked to see if it was coming separately though the website said everything was delivered. It was to be a small gift for a co-worker. Again very disappointed.There was no packing slip to compare what I bought so I’m out of luck. Learned my lesson. Won’t be ordering from Shein again & will tell friends & business associates not to also. Granted my not ordering from them along with 10-12 others isn’t going to make a dent in their business though I also don’t like being scammed. I paid through PayPal and will reach out to them about the missing item. The necklaces are my fault for trusting an AI photo and buying something without a size listed.I’ll continue to stick to purchasing through Temu.   I’ve never had a problem with them. ,Russell,6877bbbb192bd38a29c473d4,US,3,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records"" 

Your feedback lights our path forward—we look forward to assisting you further.",2026-07-19T02:55:16.000Z
www.shein.com,id:6a5b83786bc7563d5f410897,native_id,6a5b83786bc7563d5f410897,3,false,1784389528,07/18/2026 15:45:28,Déçu de ma dernière commande ,"Déçu de ma dernière commande , shein travail avec des transporteur qui ne respecte pas les délais de livraison,  Shein ne se bouge pas de leur côté pour faire accélérer les choses , a par recevoir 200 points de leur part.
Si j ai passé commande c est que je voulais les articles,  voilà plus de 10ans que je commande mais je pense que je vais m arrêter là,  vu qu ils ne font rien pour que je puisse être livré !!!!
Que des mauvais avis sur le transporteur GOFO mais ils continuent à bosser avec eux , chercher l erreur !!!
Un mensonge de GOFO , le vendredi 17juillet , pas trouvé l adresse , ils ont tout , coordonnées téléphonique , personne ne m a contacté !!!",Crystal,5b4c8da44de5666d34db5a57,FR,26,"Bonjour,

Nous sommes vraiment désolés pour cette expérience désagréable.

Afin de mieux répondre à vos préoccupations, nous vous demandons de bien vouloir nous fournir des informations spécifiques, telles que votre numéro de commande. Nous vous avons envoyé un e-mail avec pour objet ""Request for information about your experience."" Merci de vérifier votre boîte de réception (et le dossier des courriers indésirables) et de répondre à cet e-mail avec les informations demandées.

Vos retours sont notre moteur pour une amélioration continue et nous attachons une grande importance à votre avis. Nous sommes impatients de pouvoir vous aider davantage dès réception de votre réponse. :)",2026-07-19T02:50:24.000Z
www.shein.com,id:6a5b7fb46719bb274ce36754,native_id,6a5b7fb46719bb274ce36754,1,false,1784388564,07/18/2026 15:29:24,I recently placed an order for 35…,I recently placed an order for 35 items. I received 33 - missing 2 coats and a pair of jeans. I contacted the online call centre and was told to recheck. I I contacted them and confirmed they aren’t in the box all they can say is they were shipped. They are unable to provide proof or and escalation process. The only people you can deal with is the call centre who can’t actually do anything.,Chantel Harrison,6a5b7fadb06fbf3fd6ea98e4,ZA,1,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)",2026-07-19T02:46:30.000Z
www.shein.com,id:6a5b58ceeaa7e439f8b7c545,native_id,6a5b58ceeaa7e439f8b7c545,1,false,1784378606,07/18/2026 12:43:26,"Lost parcel, endless excuses and terrible customer service","After wasting countless hours contacting both SHEIN and BoxNow, BoxNow finally confirmed that the parcel had already been returned to SHEIN. Only then did SHEIN acknowledge the issue.

What is most disappointing is that I had warned them from the beginning that something was wrong, but they repeatedly dismissed my concerns and kept blaming the carrier instead of investigating.

These items were meant for my son's birthday, and because of their lack of action I was left without them on time. This caused unnecessary stress and frustration that could have been avoided if they had simply listened to their customer.

A company should not be judged by how it performs when everything goes smoothly, but by how it handles problems. In my case, SHEIN failed completely. Instead of taking responsibility, they wasted my time with generic replies and passed the blame to someone else.

I have completely lost confidence in SHEIN's customer service and will seriously reconsider placing any future orders.

Update: SHEIN replied with a generic message stating that a solution had been sent by email. However, this does not address the real issue: my concerns were repeatedly dismissed until BoxNow confirmed that the parcel had already been returned to SHEIN. The refund was never the main issue—the way my case was handled was.",Chris,62bfe6175eb62f001218a872,GR,7,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)",2026-07-19T09:13:59.000Z
www.shein.com,id:6a5b462e1e47c198c4d427df,native_id,6a5b462e1e47c198c4d427df,4,true,1784373838,07/18/2026 11:23:58,Délais raisonnable de livraison,Délais raisonnable de livraison,Judy b,6a5b45cbff3db25828b7f68d,FR,2,,
www.shein.com,id:6a5b3f7d78a284eea6b2c122,native_id,6a5b3f7d78a284eea6b2c122,1,false,1784372125,07/18/2026 10:55:25,Arnaque j'ai acheté une robe longue.,"Arnaque j'ai acheté une robe longue.
Sur la photo elle arrive a la cheville du mannequin et bien faux elle arrive en haut du mollet.
Et de plus un vrai chiffon impossible de la mettre. 
Super c'était pour un mariage.",jeandeau alicia,6456a4f64cca0b001375ec93,FR,5,"Bonjour !

Nous vous présentons nos sincères excuses pour tout désagrément occasionné—votre expérience compte énormément pour nous 💝

Selon les informations que vous avez fournies, nous avons identifié votre demande soumise via l’application SHEIN. Notre agent dédié accélère la résolution, et nous vous garantissons une réponse claire sous 24 heures. Vous pouvez suivre les mises à jour en temps réel à tout moment dans « Historique du service ».

🔹 Étapes d’accès :
Ouvrez l’application SHEIN → Touchez « Moi » en bas → « Service client » → « Historique du service »

Vos retours éclairent notre chemin—nous avons hâte de pouvoir vous aider davantage.",2026-07-19T02:54:27.000Z
www.shein.com,id:6a5b3aa4b3105ad44823774f,native_id,6a5b3aa4b3105ad44823774f,5,true,1784370884,07/18/2026 10:34:44,Muy bien siempre con esta aplicación,Muy bien siempre con esta aplicación,flor becerril,5f73c6113849dd209da69b95,ES,5,,
www.shein.com,id:6a5b1e78a7446f97ad99cd40,native_id,6a5b1e78a7446f97ad99cd40,1,false,1784363672,07/18/2026 08:34:32,Shein si rifiuta di rimborsare un…,"Shein si rifiuta di rimborsare un ordine  ricevuto vuoto e consegnato aĺtrove da mesi mesiii

V6A",Daniela ,5f5de7d6ec01bb26100d5425,IT,105,"Ciao!

Ci scusiamo sinceramente per qualsiasi inconveniente questo possa aver causato: la tua esperienza è molto importante per noi 💝

In base alle informazioni che ci hai fornito, abbiamo identificato la tua richiesta inviata tramite l'app SHEIN. Il nostro agente dedicato sta accelerando il processo di risoluzione e garantiamo una risposta chiara entro 24 ore. Puoi monitorare gli aggiornamenti in tempo reale in qualsiasi momento nella tua ""Cronologia dei servizi"".

🔹 Procedura di accesso:
Apri l'app SHEIN → Tocca ""Io"" in basso → ""Servizio clienti"" → ""Cronologia dei servizi""

Il tuo feedback ci aiuta a migliorare: non vediamo l'ora di aiutarti ulteriormente.",2026-07-19T02:47:27.000Z
www.shein.com,id:6a5b1d52e159945332abaa1e,native_id,6a5b1d52e159945332abaa1e,1,false,1784363378,07/18/2026 08:29:38,Sono ladri,"Sono dei ladri e bugiardi! Da giorni non mi funziona il gioco Casa dei cuccioli e l'assistenza mi scrive le risposte stupide. Oggi parto con la denuncia. Non è la prima volta che ho problema con loro assistenti. Mirko e Giulio sono stati addirittura scostumati. Mai più comprare su Shein. 

Visto che non posso rispondere alla risposta di Shein scrivo sempre qui. Io da più di una settimana gli scrivo e sempre mi rispondono nel modo astratto e fanno finta che non capiscono il problema. Perciò siete anche ipocriti!!! Lunedì gli faccio una bella segnalazione. ",Nadiia Basaraba,60817fd1be11220013e1e775,IT,5,"Ciao!

Siamo davvero dispiaciuti per la spiacevole esperienza.

Per poter risolvere meglio le sue preoccupazioni, abbiamo bisogno che ci fornisca informazioni specifiche, come il numero dell’ordine. Le abbiamo inviato un’e-mail con oggetto “Richiesta di informazioni sulla sua esperienza”. La preghiamo di controllare la sua casella di posta (e la cartella dello spam) e di rispondere a quella e-mail fornendo le informazioni richieste.

Il suo feedback è la nostra forza motrice per un miglioramento continuo e apprezziamo davvero la sua opinione. Saremo lieti di fornirle ulteriore assistenza non appena riceveremo la sua risposta. :)",2026-07-19T02:48:45.000Z
www.shein.com,id:6a5b16cd55b1863edba2fdc1,native_id,6a5b16cd55b1863edba2fdc1,1,false,1784361721,07/18/2026 08:02:01,Good day everyone I am a first time…,Good day everyone I am a first time user on SheIn app as I was introduced by friend. I made an order worth about  26 dollars on the SheIn app(36000  naira) only to discover after placing the order that size I picked for an (item) was wrong I took a size M instead of a size XL I tried modifying the order as it had not been shipped I couldn't . I had to contact their customer agent who cancel the item and  the money was refunded to my shein wallet asked me to reorder as the claim the don't modify their orders.  Only to discover that I could no no longer order the item as a ridiculous shipping fee of 35000  naira had been added to an item of 4242 naira. I tried  pleading them to waive off the shipping fee as all the items were supposed to come together the refused and I had already paid the first amount the refused. The can't be trusted as their prices are not consistent with what is written in the app 🥺 I can't ever trust shein again . One Agent went as far cancelling all my orders with me asking him to do so,Della Obiosio,6a5b16c0c2526c9d468f3d90,NG,1,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records""

Your feedback lights our path forward—we look forward to assisting you further.",2026-07-19T02:49:06.000Z
www.shein.com,id:6a5aea75cd762c01d79a175e,native_id,6a5aea75cd762c01d79a175e,1,false,1784350357,07/18/2026 04:52:37,Don’t recommend,"I ordered a crunchy peanut squishy and instead I got a mini square mochi and then I ordered an coconut oil squishy, but it was a big square mochi I also ordered a cheese Vaseline squishy, but it turned out to be blue paper, not even close to a cheese squishy😤😤😤😤
I do not recommend. I want my money back😭😭😭",Shakara Anderson,6a5aea347b418c303f81eb89,US,1,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)",2026-07-18T08:49:57.000Z
www.shein.com,id:6a5ae1686c898e31ae34970c,native_id,6a5ae1686c898e31ae34970c,1,false,1784348040,07/18/2026 04:14:00,Malísimo,"Malísimo! Compré, me tuvieron más de un mes esperando. Jamás me llegó el paquete y todavía no me reintegraron la plata. Son una mentira! ",Joaquin Bajerle,6a5ae15aff3db28352b7bd47,AR,1,"Hola:

Lamentamos mucho la experiencia desagradable.

Para poder resolver mejor sus inquietudes, le solicitamos que nos proporcione información específica, como su número de pedido. Le hemos enviado un correo electrónico con el asunto ""Request for information about your experience."". Por favor, revise su bandeja de entrada (y la carpeta de spam) y responda a ese correo con la información solicitada.

Sus comentarios son nuestro motor para la mejora continua y realmente valoramos su opinión. Esperamos poder ayudarle aún más tan pronto como recibamos su respuesta. :)",2026-07-18T08:19:54.000Z
www.shein.com,id:6a5ab60f4c156a72d5049565,native_id,6a5ab60f4c156a72d5049565,5,true,1784336943,07/18/2026 01:09:03,Siempre bien,"Siempre bien,  llega antes de tiempo,  sin problemad",estimado cliente,609a6c55187c58001a844347,ES,8,,
www.shein.com,id:6a5a8aaa04f6affba941cc58,native_id,6a5a8aaa04f6affba941cc58,2,false,1784325834,07/17/2026 22:03:54,This was one of my more frustrating…Would not order again,"This was one of my more frustrating online shopping experiences recently. The product did not match the description or photos on the website. Sizing was off compared to the chart listed on the product page. The item arrived with visible damage, which was disappointing given the price. Overall the experience felt disorganised from checkout through to delivery. It took several emails before I got a useful response from support. I expected better and came away disappointed.",Mao Clarkson,6a350818a71de06737921eb6,US,3,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)",2026-07-18T03:00:54.000Z
www.shein.com,id:6a5a765c49e37ca2a23c8125,native_id,6a5a765c49e37ca2a23c8125,1,false,1784320636,07/17/2026 20:37:16,Esperienza negativa ,Ho fatto un reso il giorno 20 giugno e ancora non ho ricevuto mio rimborso ho contattato la assistenza e mi danno le solite risposte robotiche non sono in grado di aiutarmi e non so cosa fare assistenza veramente pessima oggi 24 luglio ho contattato ancora un’altra volta la assistenza e mi hanno detto di attendere ma è possibile reso fato il 20 giugno passato un mese e ancora non ho né rimborso e neanche una assistenza professionale..,Malu santos,5e0d09a431bb5a49489393b9,IT,25,"Salve!

Secondo le informazioni fornite, abbiamo notato che il nostro team ha già inviato una soluzione riguardante il tuo ordine. Ti preghiamo di controllare la tua email per gli aggiornamenti. Se non hai ricevuto alcuna email, potrebbe essere finita nella cartella spam. Speriamo di ricevere tue notizie. :)",2026-07-18T01:33:04.000Z
temu.com,id:6a6991353b1af3416d698056,native_id,6a6991353b1af3416d698056,1,false,1785310549,07/29/2026 07:35:49,Damaged Item,"Subpar, Damaged Product & Unhelpful Support

I received a 34-inch suitcase that is both poor quality and damaged. Returning it is unavoidable, yet the company only provides Redbox as a return option. For nearly 20 hours now, I've been asking for alternative return shipping. Customer service stubbornly refuses to allow other carriers or offer any alternative solutions, such as a full refund. Completely disappointing experience.",L. H.,629f948e6932cb0013fce49a,DE,2,,
temu.com,id:6a697777c39da19569791f1e,native_id,6a697777c39da19569791f1e,5,false,1785303959,07/29/2026 05:45:59,I love temu I've made Alot of purchases…,I love temu I've made Alot of purchases from here the clothes r cheap but I got some bras and underwear that r great from there kids clothes are not bad either I just won't buy clothes for myself there bought my daughter a 3 peice vanity very nice quality ......,Nc,6a697771236e3d0d25e94871,US,1,,
