domain,dedupe_key,dedupe_key_type,review_id,review_rating,review_time,review_experienced_time,review_title,review_text,review_is_verified,review_likes,consumer_name,consumer_id,consumer_country,consumer_review_count,consumer_is_verified,reply_text
www.shein.com,id:6a5a432fb4e89f25c290fe1f,native_id,6a5a432fb4e89f25c290fe1f,1,2026-07-17T16:58:55.000Z,2026-06-10T00:00:00.000Z,I used to highly trust Shein and other…,"I used to highly trust Shein and other online shopping platforms, but honestly, over the last two months, not so much. They are engaging in sketchy practices—or maybe their customer support is just completely irresponsible. Either way, I would advise all users to be extremely careful before making any payments on Shein, specifically Shein US.

Here is what happened:
On June 10, 2026, I placed an order for a total of $496.49 USD. Days passed, and I noticed the order was still marked as ""pending payment,"" and I couldn't even see all the items from my purchase. I contacted support to ask what was going on, and they told me I had to contact my bank because they had no record of any payment related to that order. Even though I sent them proof of payment, they kept insisting they hadn't received anything. I contacted my bank, and they confirmed the payment went through successfully; I could also see it marked as ""completed"" in my banking app.

I went back to Shein support, and this time they told me I should open a dispute/chargeback with my bank since they hadn't received the money. Once I filed the dispute, support suddenly changed their story and said they did see the payment and that it was linked to my order. I told them that was fine and to please just process what I ordered. After some time, they asked me to confirm the payment by uploading the receipt through a link. I did this about 5 times until they finally told me the payment was confirmed.

However, a few days later, I saw the purchase was still pending. I contacted Shein support again, and now they claim that because the payment is under dispute, they cannot process my order. Mind you, it was their own support team that told me to open the dispute in the first place because they claimed they didn't have the money! Now they refuse to process it because of the dispute.

Frustrated but still trying to cooperate, I contacted my bank to cancel the dispute. I was furious, but I honestly thought Shein was trustworthy and wouldn't engage in these kinds of dirty tactics. $496 might be a lot to me, but it's nothing to a massive company like Shein. I didn't think they would ruin their reputation over this amount. They have millions of customers, so losing one means nothing to them, which is exactly why I am leaving this review here—so the rest of you can be aware of this practice.

To make matters worse, every time I contact support now, it feels like they've flagged me as spam. They keep sending automated messages even when I'm supposedly talking to a human, acting as if I'm bothering them. Finally, my bank confirmed that the dispute was officially closed. I contacted support and told them the dispute is closed, so they should either proceed with the order or refund my money. They keep denying it, claiming the dispute is still open. To this day, they tell me the same thing: no refund, no products.

If anyone knows what else I can do so I don't lose my money, I would truly appreciate your help. About 5 days ago, they asked for proof that the dispute was closed. I sent it, and they told me to wait 3 days for their system to update so they could proceed with the refund. Today, they changed their story again, saying it's still open. I honestly don't know what else to do. I am going to keep posting on social media comments to see if anyone else has gone through this and can help me, please.",false,2,Metide Etiene,6a5a431c7b418ce7bc813105,MX,1,false,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records"" 

Your feedback lights our path forward—we look forward to assisting you further."
www.shein.com,id:6a5a42cc6931b2bd1695ff62,native_id,6a5a42cc6931b2bd1695ff62,5,2026-07-17T16:57:16.000Z,2026-07-17T00:00:00.000Z,This app is the best everything I buy…,This app is the best everything I buy from there. I am satisfied with their clothes last a long time. They also wash well.,false,0,Moonchild,67f5a0ca2076b5558353fba2,US,3,false,
www.shein.com,id:6a5a32b275e72e5ee32a557f,native_id,6a5a32b275e72e5ee32a557f,1,2026-07-17T15:48:34.000Z,2026-07-17T00:00:00.000Z,After waiting more than two weeks for…,"After waiting more than two weeks for my item to ship, I received an email with no explanation that a refund was issued",false,0,ROSS LAPASH,64a4124759f49b0012f0f2d3,US,2,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a5a1cc767bbbf7050caebe3,native_id,6a5a1cc767bbbf7050caebe3,1,2026-07-17T14:15:03.000Z,2026-07-17T00:00:00.000Z,SHEIN US is so expensive,"SHEIN US is so expensive. The price is double to 5x the prices in other countries. Example the curtain is $33 in shein US and it is sold at $17.30 in another country. A trolley in shein us $51.70 in another country it is $19.19. they are of the same item, same item code, same SKU, same brand. The price in SHEIN US is exclusive of taxes yet. So it is way more expensive.",false,1,Ela,6a5a1cbf7b418c2bf580e545,PH,1,false,"Hello，

We've lowered our prices across a wide range of styles, which means more big savings on summer deals!
Save big on summer outfits, daily essentials, beauty picks, kidswear, home decor, and most everything else at low SHEIN prices.
Whether you've been holding off or just haven't checked in lately, now's the perfect time to find your next summer fit!

Learn more: https://us.shein.com/ark/5065?src_module=topBanner&src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dtopbanner%60hz%3DhotZone_3%60ps%3D1_3%60jc%3DwebLink_https%3A%2F%2Fus.shein.com%2Fark%2F5065&src_tab_page_id=page_activity_factory1748918751573&ici=CCCSN=topBanner_ON=IMAGE_COMPONENT_OI=73137611_CN=ONE_IMAGE_COMPONENT_TI=50000_aod=0_PS=1-3_ABT=0"
www.shein.com,id:6a59e6ad62c4abf369376938,native_id,6a59e6ad62c4abf369376938,1,2026-07-17T10:24:13.000Z,2026-07-17T00:00:00.000Z,Absolutely terrible company,"Absolutely terrible company. Promising free items if you place an order and not fulfilling this. Also I paid an extra £9 for express delivery as needed items sooner. Express delivery isn’t happening so why did I pay the extra. Tried chatting on live chat with the company but they weren’t helpful at all. Be cautious they are very misleading and untrustworthy 
My order number is #GSO18747A000SH0. The delivery date is 22-24 July when I paid for express delivery. Also when I chatted with your live chat they couldn’t help me unless I could provide a screenshot of the free items I’d picked. I hadn’t screenshot it as I believed I would just receive the items without any trouble. 
",false,1,Sgregs ,5e13a68331bb5ae17c96a641,GB,27,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a597d7302e9b8b1341d3fb5,native_id,6a597d7302e9b8b1341d3fb5,1,2026-07-17T02:55:15.000Z,2026-07-16T00:00:00.000Z,Very poor quality,Very poor quality.  My blouse looked nothing like the photo and was more like a size for a child than a grownup.  Very disappointing.,false,1,Debbie Segich,6a597d697b418cc4d2803d62,US,1,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a59262bab0b03ccb118cf27,native_id,6a59262bab0b03ccb118cf27,1,2026-07-16T20:42:51.000Z,2026-07-16T00:00:00.000Z,I am extremely disappointed with the…,"I am extremely disappointed with the service I have received.

I returned my package, but it was sent back to me from Dublin by Victoria. I have also been in contact with a human being through the SHEIN chat, but every time I explained the situation, my messages were either ignored or completely misunderstood. It feels like no one is actually reading what I am saying.

I have already provided proof and photos showing exactly what happened. I still have the package, even though I followed the return process correctly. This is completely unacceptable.

I expect this issue to be resolved immediately and my refund to be processed without any further delays. I should not be left with the package because of problems outside of my control. This level of customer service is not acceptable.",false,0,Rosenna n,6a592625c2526c890e8d21e2,DK,1,false,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records""

Your feedback lights our path forward—we look forward to assisting you further."
www.shein.com,id:6a591de5ead328b603beb749,native_id,6a591de5ead328b603beb749,2,2026-07-16T20:07:33.000Z,2026-06-30T00:00:00.000Z,Done,"OK, so after all of the issues I've had with Shein.  I have decided to shut my account down. Cannot believe all the stress they put me through. For their vendors sending out fake products . took me weeks to get things straightened out. Sending them pictures and videos over and over. Them refusing videos where I could've proven my point very easily. Acting like they never got my videos or pictures . handed off from one customer service person to another.I swore this time if I got a refund, I was done and I am shutting my account down with them. Wish you all the best if you decide to keep ordering from them. (The only reason they're getting two stars is because I got a refund.)  nothing but stress and disappointment with this particular shopping experience.",false,0,Christina Reese,65a9a26a8a2c210012a5db39,US,8,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a590d6fb375c2fdde2b664b,native_id,6a590d6fb375c2fdde2b664b,1,2026-07-16T18:57:19.000Z,2026-07-16T00:00:00.000Z,Do not buy from Shein,Do not buy from Shein! I purchased a bikini which didn't come with the protective sanitary pad. I returned the item and they wouldn't refund me because of this even though they sent it like that. Very disappointed!,false,0,Janine South,5ddaa7a23f49ce81c39c41d6,GB,3,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a58a84cbb6d7ae3a2e3918f,native_id,6a58a84cbb6d7ae3a2e3918f,1,2026-07-16T11:45:48.000Z,2026-07-15T00:00:00.000Z,Refund issues - beware,"I have ordered from SHEIN a few times, sometimes the material isn’t as advertised, poor quality.
However, I ordered two tankinis, only tried the tops on, both were too tight. So I returned the items, they only refunded one, so after going into chat customer service, they told me the hygiene pad had been removed and so they would not refund me.  I told them I hadn’t even looked at the bottoms, they told me next time pay attention to goods received but no refund.  They only refunded the cheapest tankini, it was an expensive £25 one.  I did say I wouldn’t shop with them again and they just said still no refund… I have deleted my account now, but wanted to make others aware",false,0,Gilliano,5929ffd70000ff000a9d0d97,GB,14,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a5817cb5923d5ef482153b1,native_id,6a5817cb5923d5ef482153b1,1,2026-07-16T01:29:15.000Z,2026-07-15T00:00:00.000Z,Math isn't mathing,"No one really mentions this. But they play around with the numbers a lot. They will offer you a price, then ""fake discount"" it. Go to check out, totally different price. If you take the time do the math. It doesn't add up. The same with Temu. Disappointing 😞 ",false,0,PRECIOUS BERRY,69e1238bc5d694acb66493ae,US,2,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a57a1be52730ca2fd93ed8c,native_id,6a57a1be52730ca2fd93ed8c,4,2026-07-15T17:05:34.000Z,2026-07-15T00:00:00.000Z,EU Warehouse ,"I have never had any problems with Shein, always been a reliable source for different occasions. I was just wondering with the new custom prices and stuff, If i order my basket now will it be here by the 30th of July? All the clothing is from Eu Warehouse and it says on the app it should take up to 4-7 days. Is that reliable information?",false,0,aoibhin brogan,6a57a1b8236e3dcf18d4beba,IE,1,false,
www.shein.com,id:6a579161266f9732cbd5d21e,native_id,6a579161266f9732cbd5d21e,1,2026-07-15T15:55:45.000Z,2026-07-15T00:00:00.000Z,Parcel says delivered but has not been…,"Parcel says delivered but has not been received.

Lack of customer service is a total shambles and very stressful.
My refund got declined because they say I received parcel.  Hence the review I need my refund to be rectified as a matter of urgency.   Thanks 
Hopefully someone will get back to me.
Db",false,0,Debi Bent,62e821c1b6b8ff00124d68ff,GB,12,false,"Hello!
We are truly sorry for the unpleasant experience.
In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.
Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a57844954346e386678c507,native_id,6a57844954346e386678c507,1,2026-07-15T14:59:53.000Z,2026-07-15T00:00:00.000Z,Scammers,"Scammers, friend bought and paid for items that were missing from her package, customer service denied everything blamed her and won’t do anything to solve the issue, no refund or re-shipping what she ALREADY PAID FOR.
Scammers and thieves BEWARE AND DO NOT BUY FROM THEM!!!!!!",false,1,Lola Hdh,6a5784457b418c75477d8ea8,IL,1,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a577c2318c870eb3ad7397b,native_id,6a577c2318c870eb3ad7397b,1,2026-07-15T14:25:07.000Z,2026-07-15T00:00:00.000Z,Horrible service,"Horrible service, had ordered a package that arrived missing four items i already paid for, tried to reach the customer service via email and the website, most awful service I have ever encountered, denied everything, robotic responses, DO NOT BUY FROM THEM, these are CROOKS and you will eventually get scammed just like I did.",false,1,Dalia Geries,6a577c1eb06fbf1f1ee5bb00,IL,1,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a575a9cbe59347336ccca11,native_id,6a575a9cbe59347336ccca11,5,2026-07-15T12:02:04.000Z,2026-07-14T00:00:00.000Z,I like what I have order they come at…,I like what I have order they come at it is,false,0,Sophia Balene,6a575a847b418cbc6e7d3e47,ZA,1,false,
www.shein.com,id:6a575880ff3dc962b57b1d1b,native_id,6a575880ff3dc962b57b1d1b,1,2026-07-15T11:53:04.000Z,2026-07-13T00:00:00.000Z,My order GSO18Y420001UXB was supposed…,"My order GSO18Y420001UXB was supposed to be delivered to my home address. However, it was redirected to an InPost locker at ALDI Neston without my consent. I do not drive, and the locker is 21 minutes away by car, making it impossible for me to collect. I have contacted customer support multiple times, and they have failed to resolve this, despite promising me a home delivery. I am requesting a full refund as the service failed to meet the delivery agreement",false,0,Nabila Alami,6065a325e02941001b60c27e,GB,15,false,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records"" 

Your feedback lights our path forward—we look forward to assisting you further."
www.shein.com,id:6a5706f1c40b0f9328d9a7c8,native_id,6a5706f1c40b0f9328d9a7c8,1,2026-07-15T06:05:05.000Z,2026-07-09T00:00:00.000Z,Paid for an order and had some items…,Paid for an order and had some items accidentally delivered to an old address even after I requested to change the address. They use gofo delivery service( cheap and also horrible) Customer service is unhelpful and will just talk in circles and will do absolutely nothing to fix problems. ,false,0,Elizabeth,69f681bf2c172775337ef14c,US,6,false,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records""

Your feedback lights our path forward—we look forward to assisting you further."
www.shein.com,id:6a56e63fd03183f6627cae2c,native_id,6a56e63fd03183f6627cae2c,1,2026-07-15T03:45:35.000Z,2026-07-11T00:00:00.000Z,SHEIN uses a courier that fabricates…,"Update 7/15/26 ‼️ They still have not delivered the package. They continue to push the delivery date out further knowing Speedx is falsely claiming no access, failed delivery, and wrong address. They have in the tracking that I need to organize a way to get the package knowing SpeedX has no real customer service. SHEIN still hasn’t taken responsibility when they know it wasn’t delivered on time, there were no delivery attempts, and my correct address is in the system. I will now file a claim with my bank to get a refund. I will not be purchasing anything from this company moving forward. 

.
.
.

SHEIN uses a courier that fabricates delivery data and then uses a legal bot to ignore your request for a refund. I placed an order that was promised for delivery and SHEIN used a third-party courier called SpeedX that systematically falsified the tracking updates. Every morning at 6 AM they send automated alerts claiming a ""failed delivery attempt"" due to a ""wrong address"" or ""no access."" They also tried to claim that nobody was home to accept the package. This is completely false, and the package does not require any type of signature to be delivered. My address is correctly entered inside my profile and perfectly matches my billing. There are no gates, bars, or barriers blocking access to my property, and packages are explicitly instructed to be left on the front porch.When you try to contact SHEIN customer service, an agent named Issa tries to pass the merchant responsibilities onto this third-party courier. SpeedX has no direct customer phone line and their own policy states they do not accept recipient claims. When you try to escalate the matter to SHEIN Legal and their executive team, they route you directly to an automated email bot that repeatedly copies and pastes the exact same generic links to keep you trapped in a customer service loop.They continuously shift the delivery windows to stall while holding your funds. Today was the last day for them to deliver and what they did was extended it to an additional day and they are going to keep trying to push it out. They even tried to say one of the reasons for the failure might be an incorrect address which is false and Issa refuses to refund my money. I have been getting the runaround with SpeedX and people named Julia and Kathy are all emailing but they are all trying to give the runaround.This is a violation of consumer protection laws, including the FTC Mail Order Rule and Unfair and Deceptive Trade Practices Acts. They accept your payment and then cut off all human communication so they do not have to issue a refund. Do not trust this company if your package goes missing because their entire support system is a deceptive. After five years of loyal patronage, I will no longer do business with SHEIN and am immediately initiating a merchant dispute through my financial institution. I possess comprehensive documentation, including chat logs where a customer representative admitted that couriers routinely trigger false system alerts whenever processing high-volume loads. I will allow my bank to recover the funds directly. Prospective consumers should be aware that ordering from this platform carries a substantial risk of non-delivery.",false,0,iambcuzofu,6a52542ad7872a7173eb32be,US,2,false,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records""

Your feedback lights our path forward—we look forward to assisting you further."
www.shein.com,id:6a56bd16c3fc4a114c31f5b1,native_id,6a56bd16c3fc4a114c31f5b1,1,2026-07-15T00:49:58.000Z,2026-07-14T00:00:00.000Z,Don't expect a refund or replacement,"Don't expect a refund or replacement, no matter what the website says. Highly recommend you shop elsewhere. ",false,1,Matt Williams,69b6b3c9513e81dd09815134,GB,2,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a56abe72f9f56cf16cf17b6,native_id,6a56abe72f9f56cf16cf17b6,1,2026-07-14T23:36:39.000Z,2026-07-14T00:00:00.000Z,I ordered from Shien thinking they were…,"I ordered from Shien thinking they were like Temu. Temu refunds your total amount paid back , so if there’s a quality issue you can return items no problem. Shien is horrible. Only offered partial refund . I ordered a set of two pair of shorts and only received one. And it was terrible quality. Nothing like advertised . Will never order from them again. ",false,0,Karissa Dugas,627a8463ad44e300114df8a9,US,4,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a568ef7f7932e506f28108b,native_id,6a568ef7f7932e506f28108b,1,2026-07-14T21:33:11.000Z,2026-07-14T00:00:00.000Z,Shein is a scam,"Shein wrongfully rejected my refund claiming the hygiene sticker from the swimsuits was removed. However, the items arrived defective! The glue on the hygiene liners were completely dried out, causing it to detach on its own inside the packaging before I even opened it. Under consumer protection laws, I am not responsible for manufacturing defects or poor quality adhesives. And not only they do not adhere to the Law and refund me, they do not even bother to notify me for over a month! They received the package and they didn't even email me to say anything about the refund! Unbelievably awful experience, girls save your money and never buy swimsuits from this scam company!",false,1,Evang,643aa8a93aa5ae00126cc737,GR,6,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a566ac68d5dd6ee73d82a9c,native_id,6a566ac68d5dd6ee73d82a9c,1,2026-07-14T18:58:46.000Z,2026-07-14T00:00:00.000Z,The quality is terrible and once you…,"The quality is terrible and once you try to get a refund, it’s next to your impossible they locked you out of your account by email and mobile device",false,1,Melissa Handy,6a566abb236e3d5169d32432,CA,1,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a5643afe40cb3f0e4660546,native_id,6a5643afe40cb3f0e4660546,1,2026-07-14T16:11:59.000Z,2026-07-14T00:00:00.000Z,You’ll never get money back and it’s all trash,"They send you broken stuff and stuff you never ordered, and never give you your money back. You have to dispute it though the bank. It’s really not worth it. and what you do get is such trash never like pictured. ",false,2,xxwolfxx bqdwolf,6817e6e94db5a091d2e8cbd2,US,2,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a562537bff254ed3c46a21c,native_id,6a562537bff254ed3c46a21c,1,2026-07-14T14:01:59.000Z,2026-07-14T00:00:00.000Z,SHEIN refund and return policy is…,"SHEIN refund and return policy is trash. 

Please stop asking for more details when you will do nothing about it. I have provided more details for you. 
You return an item and the warehouse claims not to receive it. How do you make refunds for some items when they were returned together. If you can’t offer free return then say it instead of lies. SHEIN is big time SCAM ",false,2,Lotu Yoma,6a55b7edc2526c11f488531b,GB,3,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a560aafd8ca1d49fbbc2898,native_id,6a560aafd8ca1d49fbbc2898,5,2026-07-14T12:08:47.000Z,2026-07-08T00:00:00.000Z,Great order,Great order - all a perfect fit and so much choice thanks ,false,0,R Buckleigh,67fe4bb1959ac34c292f0860,GB,12,false,
www.shein.com,id:6a55ffb21310603b91f502dc,native_id,6a55ffb21310603b91f502dc,5,2026-07-14T11:21:54.000Z,2026-07-14T00:00:00.000Z,Great,Great! Really good quality clothes. Fast delivery. Very good prices. Easy returns. ,false,0,KLL,6132453b5d0622001360106c,GB,46,true,
www.shein.com,id:6a55bd331fe8edac1d82bc7f,native_id,6a55bd331fe8edac1d82bc7f,1,2026-07-14T06:38:11.000Z,2026-07-14T00:00:00.000Z,I had a very disappointing experience…,"
I had a very disappointing experience with the SHEIN Marketplace seller xiutaoshop168.

The dress had very poor quality, looked cheaply made, and had an unpleasant smell, so I decided to return it immediately. When I opened the package, I found a note from the seller saying that if I returned the dress, I would not be able to get a refund because the seller needed the money for personal expenses and children's items. That is not the customer's responsibility.

I returned the dress after only trying it on once at home. After waiting for a month, I contacted customer service and was told that the seller claimed I had returned the dress dirty. This is completely untrue. I never wore the dress outside or damaged it.

Now I have lost over CAD $300, and despite contacting customer service several times, I still have not received my refund. I trusted SHEIN to protect buyers, but unfortunately that did not happen in my case. Please be careful when purchasing from this seller.",false,1,Manar Alsalem,6a55bc717b418c751f7b105a,CA,1,false,"Hello!

We sincerely apologize for any inconvenience caused—your experience is incredibly important to us 💝

According to the information you provided, we've identified your inquiry submitted via the SHEIN app and our dedicated support agent is expediting the resolution.We guarantee a clear response within 24 hours, and you can monitor real-time updates anytime in ""Service Records"".

🔹 Steps to Access:
Open SHEIN APP → Tap ""Me"" at bottom → ""Customer Service"" → ""Service Records"" 

Your feedback lights our path forward—we look forward to assisting you further."
www.shein.com,id:6a55ac1510cb8edcd3df11bf,native_id,6a55ac1510cb8edcd3df11bf,2,2026-07-14T05:25:10.000Z,2026-07-06T00:00:00.000Z,Returned most items.,"Purchased 5 dresses and a couple of tops and some outdoor items.  All the clothing was horrible material that felt like plastic and had no shape to garments and I read the reviews before ordering, so don't believe the reviews.   The outdoor lights were okay and the patio mat was okay but wasn't the best.   Based on my experience I will never purchase from Shein again.   I sent back all the clothing and they don't give a full refund because of shipping.  Waste of time and money. ",false,0,Sue,6198fcaa3d5afc0012be0385,CA,4,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a553b68539266cccf6e6b49,native_id,6a553b68539266cccf6e6b49,2,2026-07-13T21:24:24.000Z,2026-07-13T00:00:00.000Z,Shame on you Shein,"For years I have ordered from Shein and had no issues, return policy was great, product was great. But I ordered two items and they said it was delivered and I checked that NO it was NOT delivered, I expected proof of delivery photo to be sent to me- never got. I expected items to be resent-never got. I expected a refund- never got. I never filled out a return for refund as I never got the product. I got busy with life and I sat down today to address this to find out they won't help me as I'm past the date for returns. (2 days) hmm??? I have no return, I have no product and am out 45.00. this is extremely poor customer service, they didn't even offer a credit to my account. ",false,0,Debbie Balmer,6a553b50ff3db2068eb07188,CA,1,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
www.shein.com,id:6a5530e6f31dfc373c7f5c8a,native_id,6a5530e6f31dfc373c7f5c8a,1,2026-07-13T20:39:34.000Z,2026-07-13T00:00:00.000Z,I brought a top from this company it…,"I brought a top from this company it has loose stitching and very small I contacted them for an exchange of size... Nothing can be done
.. all they say is return.. the delivery charges I will pay for a faulty good then reorder... Without a compensation good will .. so I will have to spend again on delivery terrible customer service... Waste of my time and money... ",false,0,Rose,5c34df63324370aadfcf9db0,GB,5,false,"Hello!

We are truly sorry for the unpleasant experience.

In order to better resolve your concerns, we need you to provide specific information, such as your order number. We have sent you an email with the subject ""Request for information about your experience."" Please check your inbox (and spam folder), and reply to that email with the information we need.

Your feedback is our driving force for continuous improvement, and we truly value your opinion. We look forward to providing you with further assistance as soon as we receive your response. :)"
www.shein.com,id:6a5518b00026cf9c93c1741e,native_id,6a5518b00026cf9c93c1741e,1,2026-07-13T18:56:16.000Z,2026-07-11T00:00:00.000Z,My orders were not delivered because…no specific reason was given.,"My orders were not delivered because the delivery carrier claimed they couldn't be delivered. I contacted them to verify my address and delivery instructions and said I was always home on the days they said my orders were out for delivery. I contacted Shein and kept getting messages saying my network connection was bad. I just want my refund. What a joke. Beware!
07/13/2026 Received email from Shein telling me to do what I've already done by contacting the carrier and verifying info. I'm not going through that very unsatisfying and useless process again. Shein, send refund and I may edit this review.
07/15/2026 package arrived. Thank you Trustpilot for letting me vent and alert other people about bad customer service. My time and money are better served elsewhere. My Shein account has been deleted.
",false,0,Sharon Lizura,6a55189d236e3db5d6d15327,US,1,false,"Hello！

According to the information you provided, we noticed our team has sent a solution regarding your order. Please check your email for updates. If no email was received, it may have been filtered to the spam folder. We hope to hear from you. :)"
